time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-09-08T11:29:58.400Z,19.3993,-65.0965,69,3.32,md,6,333,1.4651,0.25,pr,pr2018251013,2018-09-08T18:44:42.315Z,"118km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.6,13.68,0.05,3,reviewed,pr,pr
2018-09-08T10:44:01.240Z,-56.773,147.2279,10,4.8,mb,,89,7.019,0.49,us,us2000hazu,2018-09-08T11:01:42.040Z,"West of Macquarie Island",earthquake,10.7,1.9,0.098,32,reviewed,us,us
2018-09-08T10:36:38.160Z,29.686,141.2029,76.1,4.5,mb,,110,2.721,1.04,us,us2000hazq,2018-09-08T10:54:56.040Z,"Izu Islands, Japan region",earthquake,9.3,7.2,0.063,74,reviewed,us,us
2018-09-08T10:02:49.120Z,-22.2209,170.1536,10,5.7,mww,,54,2.535,1.07,us,us2000haz0,2018-09-10T15:49:48.040Z,"196km W of Ile Hunter, New Caledonia",earthquake,7.8,1.9,0.073,18,reviewed,us,us
2018-09-08T09:21:07.510Z,42.7473,141.9144,34.22,4.4,mb,,71,1.176,0.72,us,us2000hb06,2018-09-08T12:39:55.040Z,"22km ESE of Chitose, Japan",earthquake,3.7,5.7,0.083,42,reviewed,us,us
2018-09-08T08:58:39.480Z,19.4975,-64.7125,45,2.64,md,9,338,1.7687,0.24,pr,pr2018251009,2018-09-08T14:24:56.179Z,"120km N of Road Town, British Virgin Islands",earthquake,3.02,17.24,0.09,7,reviewed,pr,pr
2018-09-08T08:45:54.620Z,-15.8969,-177.4797,416.28,4.5,mb,,113,4.656,1.01,us,us2000hay8,2018-09-08T09:06:35.040Z,"191km SSE of Sigave, Wallis and Futuna",earthquake,14.7,9.7,0.068,63,reviewed,us,us
2018-09-08T08:28:09.710Z,-10.6332,-78.4613,51.4,4.5,mb,,201,2.081,0.75,us,us2000hay6,2018-09-08T09:04:22.646Z,"68km W of Paramonga, Peru",earthquake,8.4,13.3,0.171,10,reviewed,us,us
2018-09-08T08:00:40.050Z,36.1525,-120.0641667,9.46,2.82,md,100,41,0.09843,0.14,nc,nc73082280,2018-09-11T00:40:03.419Z,"7km SSE of Huron, CA",earthquake,0.24,0.32,0.132,71,reviewed,nc,nc
2018-09-08T07:40:59.240Z,19.0023,-67.1965,60,2.94,md,7,315,0.791,0.16,pr,pr2018251007,2018-09-08T12:52:47.227Z,"57km N of San Antonio, Puerto Rico",earthquake,2.36,5.72,0.08,7,reviewed,pr,pr
2018-09-08T07:37:59.480Z,37.2017,-97.7705,5,2.7,mb_lg,,49,0.049,0.35,us,us2000haxq,2018-09-10T21:12:16.890Z,"23km ENE of Anthony, Kansas",earthquake,1.8,1.7,0.083,38,reviewed,us,us
2018-09-08T07:16:49.810Z,7.2402,126.4615,10,6.1,mww,,30,0.891,1.18,us,us2000haxi,2018-09-11T05:27:16.391Z,"9km WNW of Manay, Philippines",earthquake,5.3,0.9,0.071,19,reviewed,us,us
2018-09-08T06:23:24.360Z,37.2041,-97.773,5,3.4,mb_lg,,137,0.051,0.27,us,us2000haw4,2018-09-10T20:58:35.960Z,"23km ENE of Anthony, Kansas",earthquake,0.8,1.4,0.044,132,reviewed,us,us
2018-09-08T05:39:35.140Z,34.4358333,-116.899,2.5,3,ml,99,29,0.05767,0.13,ci,ci38052575,2018-09-11T19:35:09.649Z,"6km E of Lucerne Valley, CA",earthquake,0.08,0.44,0.157,203,reviewed,ci,ci
2018-09-08T05:28:21.930Z,47.351,-113.1328333,22.22,2.78,ml,29,120,0.269,0.16,mb,mb80309029,2018-09-08T13:59:26.210Z,"32km NE of Seeley Lake, Montana",earthquake,0.52,0.72,0.149,14,reviewed,mb,mb
2018-09-08T05:17:38.050Z,19.309,-68.0998,24,2.83,md,5,289,0.8435,0.4,pr,pr2018251006,2018-09-08T10:09:30.427Z,"86km NNE of Punta Cana, Dominican Republic",earthquake,2.91,33.98,0.4,4,reviewed,pr,pr
2018-09-08T05:11:58.770Z,19.316,-64.8225,34,2.82,md,11,337,1.5593,0.27,pr,pr2018251005,2018-09-08T10:07:28.350Z,"101km NNW of Road Town, British Virgin Islands",earthquake,2.94,21.37,0.27,9,reviewed,pr,pr
2018-09-08T04:57:22.630Z,18.9666,-65.3843,45,2.81,md,7,324,0.9464,0.4,pr,pr2018251004,2018-09-08T10:06:11.131Z,"73km N of Culebra, Puerto Rico",earthquake,4.59,15.12,0.19,3,reviewed,pr,pr
2018-09-08T04:21:57.650Z,19.033,-68.1525,95,2.85,md,4,344,1.3685,0.02,pr,pr2018251003,2018-09-08T10:05:20.148Z,"56km NNE of Punta Cana, Dominican Republic",earthquake,4.13,4.54,0.54,2,reviewed,pr,pr
2018-09-08T03:57:33.210Z,19.6136,-67.9466,54,2.88,md,10,337,1.1825,0.38,pr,pr2018251002,2018-09-08T10:03:26.187Z,"123km NNE of Punta Cana, Dominican Republic",earthquake,4.8,23.56,0.28,6,reviewed,pr,pr
2018-09-08T03:12:03.052Z,52.2761,-169.6762,24.8,3,ml,,,,0.82,ak,ak20246082,2018-09-08T18:21:52.514Z,"79km ESE of Yunaska Island, Alaska",earthquake,,5.8,,,reviewed,ak,ak
2018-09-08T02:59:56.080Z,19.4983,-67.895,90,3.15,md,4,344,1.5505,0.18,pr,pr2018251001,2018-09-08T10:01:57.187Z,"114km NNE of Punta Cana, Dominican Republic",earthquake,5.4,12.28,0.03,3,reviewed,pr,pr
2018-09-08T02:31:31.450Z,23.3319,101.5523,10,5.6,mww,,28,2.729,0.68,us,us2000hat7,2018-09-12T05:24:58.939Z,"18km WSW of Lianzhu, China",earthquake,5.7,1.3,0.071,19,reviewed,us,us
2018-09-08T02:13:41.895Z,52.2954,-169.6427,25.9,3,ml,,,,0.56,ak,ak20246057,2018-09-08T18:16:24.045Z,"80km ESE of Yunaska Island, Alaska",earthquake,,4,,,reviewed,ak,ak
2018-09-08T01:58:35.210Z,-35.3744,-179.5114,61.81,4.9,mb,,187,2.803,1.08,us,us2000hasz,2018-09-08T02:23:03.040Z,"East of the North Island of New Zealand",earthquake,12.3,5.5,0.117,23,reviewed,us,us
2018-09-08T01:02:51.810Z,52.8789,-163.9726,10,3.8,mb,,174,1.779,0.93,us,us2000hasq,2018-09-08T01:38:06.040Z,"183km SE of Akutan, Alaska",earthquake,7.5,1.9,0.12,18,reviewed,us,us
2018-09-08T00:28:34.020Z,-3.0439,146.5749,10,4.6,mb,,68,1.27,0.47,us,us2000hasi,2018-09-08T00:46:10.040Z,"136km SW of Lorengau, Papua New Guinea",earthquake,9.8,1.9,0.12,21,reviewed,us,us
2018-09-08T00:20:42.425Z,69.5613,-144.7626,18.5,2.8,ml,,,,0.88,ak,ak20246001,2018-09-08T01:10:43.983Z,"69km SW of Kaktovik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2018-09-08T00:03:57.070Z,18.766,-65.9716,44,2.72,md,3,344,0.9202,0.17,pr,pr2018251000,2018-09-08T05:57:58.259Z,"36km NNE of San Juan, Puerto Rico",earthquake,3.9,3.96,0,1,reviewed,pr,pr
2018-09-07T23:47:41.890Z,52.4008,-169.739,35.72,4.1,mb,,175,0.434,1.26,us,us2000has0,2018-09-08T00:12:04.040Z,"69km ESE of Yunaska Island, Alaska",earthquake,7.1,5.8,0.062,71,reviewed,us,us
2018-09-07T23:12:47.990Z,-30.5119,-69.7312,106.34,4.8,mb,,28,0.618,1.08,us,us2000harp,2018-09-07T23:29:25.040Z,"95km NNW of Calingasta, Argentina",earthquake,5.1,4.3,0.032,299,reviewed,us,us
2018-09-07T22:55:51.314Z,63.6059,-142.3384,45.3,2.5,ml,,,,0.94,ak,ak20245938,2018-09-07T23:30:12.206Z,"44km NE of Tok, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-07T22:34:57.320Z,-9.7407,-76.235,109.04,4.4,mb,,133,2.311,0.9,us,us2000hare,2018-09-07T23:03:36.040Z,"21km N of Huanuco, Peru",earthquake,7.4,16.2,0.179,9,reviewed,us,us
2018-09-07T22:34:36.860Z,38.9169,26.3101,10,3.3,ml,,68,1.976,0.7,us,us2000hard,2018-09-08T13:31:31.631Z,"8km SW of Plomarion, Greece",earthquake,6.6,2,0.076,23,reviewed,us,us
2018-09-07T22:14:03.650Z,-61.0734,160.4233,10,5,mb,,39,6.64,0.76,us,us2000har6,2018-09-07T23:11:33.040Z,"Balleny Islands region",earthquake,8.3,1.7,0.081,48,reviewed,us,us
2018-09-07T20:54:58.260Z,-45.5735,-77.442,14.66,4.3,mb,,212,3.095,0.65,us,us2000hap5,2018-09-08T15:29:54.040Z,"Off the coast of Aisen, Chile",earthquake,9.7,7.4,0.189,8,reviewed,us,us
2018-09-07T20:44:09.920Z,2.7373,124.8874,197.21,5.4,mww,,15,3.154,1.07,us,us2000hanw,2018-09-08T21:34:28.040Z,"138km N of Manado, Indonesia",earthquake,5.1,3.9,0.071,19,reviewed,us,us
2018-09-07T20:35:05.340Z,43.4889,17.1981,10,4.1,mb,,24,1.847,0.82,us,us2000hang,2018-09-10T17:25:02.744Z,"4km NNW of Imotski, Croatia",earthquake,4.1,1.9,0.174,11,reviewed,us,us
2018-09-07T20:06:42.300Z,-23.9919,-67.2012,244.92,4.1,mb,,70,1.37,1.03,us,us2000han4,2018-09-08T14:47:08.040Z,"93km WNW of San Antonio de los Cobres, Argentina",earthquake,10.2,11.4,0.185,9,reviewed,us,us
2018-09-07T20:03:24.129Z,69.6159,-144.2354,11.5,2.6,ml,,,,0.88,ak,ak20245827,2018-09-11T16:59:43.187Z,"62km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-07T19:35:51.190Z,37.3386,-98.0384,14.24,2.5,mb_lg,,135,0.052,1,us,us2000ham7,2018-09-08T14:18:21.040Z,"5km N of Harper, Kansas",earthquake,3.1,3.8,0.295,5,reviewed,us,us
2018-09-07T17:14:38.030Z,-8.3797,116.6373,26.02,5.1,mb,,48,2.46,0.99,us,us2000hahx,2018-09-08T14:15:48.673Z,"5km W of Sambelia, Indonesia",earthquake,6.2,4.3,0.059,91,reviewed,us,us
2018-09-07T15:30:47.290Z,37.4713333,-121.821,6.96,2.8,md,98,31,0.02456,0.08,nc,nc73082050,2018-09-10T18:03:34.407Z,"9km ENE of Milpitas, CA",earthquake,0.08,0.18,0.135,113,reviewed,nc,nc
2018-09-07T14:23:45.210Z,19.2471,-67.891,10,2.98,md,8,276,0.8821,0.44,pr,pr2018250014,2018-09-07T20:48:32.756Z,"91km NE of Punta Cana, Dominican Republic",earthquake,3.08,31.61,0.2,6,reviewed,pr,pr
2018-09-07T14:15:01.824Z,69.5429,-144.0634,1.1,2.6,ml,,,,0.59,ak,ak20245619,2018-09-11T16:59:35.583Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-07T13:07:15.360Z,-3.2697,146.5704,10,5.4,mww,,50,1.454,1.27,us,us2000haar,2018-09-07T20:12:52.040Z,"158km SSW of Lorengau, Papua New Guinea",earthquake,8.1,1.9,0.075,17,reviewed,us,us
2018-09-07T13:01:24.477Z,69.6279,-144.2147,0.4,2.9,ml,,,,0.76,ak,ak20245598,2018-09-11T16:59:34.123Z,"60km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-07T12:08:22.978Z,62.4254,-149.2039,35.8,3.2,ml,,,,0.64,ak,ak20245547,2018-09-11T16:59:32.724Z,"44km NE of Y, Alaska",earthquake,,2.5,,,automatic,ak,ak
2018-09-07T10:55:30.746Z,69.5714,-144.7424,0,2.8,ml,,,,0.81,ak,ak20245511,2018-09-11T16:59:30.411Z,"75km SW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-07T10:51:21.270Z,33.4806667,-116.7993333,2.08,2.6,ml,113,21,0.0254,0.22,ci,ci38050951,2018-09-07T20:38:40.090Z,"7km NE of Aguanga, CA",earthquake,0.11,0.23,0.134,141,reviewed,ci,ci
2018-09-07T10:45:38.640Z,33.4828333,-116.8026667,1.94,3.21,ml,133,21,0.02256,0.23,ci,ci38050879,2018-09-08T03:50:18.891Z,"7km NE of Aguanga, CA",earthquake,0.1,0.23,0.136,290,reviewed,ci,ci
2018-09-07T09:58:11.550Z,18.2276,-67.2653,102,2.63,md,18,162,0.1209,0.12,pr,pr2018250006,2018-09-07T10:41:36.040Z,"10km SW of La Playa, Puerto Rico",earthquake,0.96,0.64,0.32,17,reviewed,pr,pr
2018-09-07T09:11:02.769Z,56.166,-149.7217,28.3,3,ml,,,,0.84,ak,ak20245459,2018-09-07T09:25:27.304Z,"243km SE of Kodiak, Alaska",earthquake,,2.5,,,automatic,ak,ak
2018-09-07T08:37:46.654Z,68.7737,-148.2914,0,2.7,ml,,,,0.66,ak,ak20245437,2018-09-11T16:59:25.599Z,"133km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-07T08:23:18.010Z,34.1499,136.6942,371.03,4.1,mb,,142,1.548,0.36,us,us2000ha6w,2018-09-07T12:22:18.040Z,"36km S of Ise, Japan",earthquake,10.4,8.4,0.097,29,reviewed,us,us
2018-09-07T07:37:54.140Z,-17.658,179.5729,617.23,4.4,mb,,143,1.451,0.76,us,us2000ha6c,2018-09-07T12:13:52.040Z,"131km ENE of Suva, Fiji",earthquake,16.3,10.6,0.108,25,reviewed,us,us
2018-09-07T07:30:16.240Z,51.8135,-171.2698,46.8,4.3,mb,,113,1.317,1.26,us,us2000ha64,2018-09-07T18:46:33.468Z,"75km S of Amukta Island, Alaska",earthquake,8.2,8.5,0.06,79,reviewed,us,us
2018-09-07T06:58:55.210Z,40.3866667,-124.9291667,9.97,2.53,md,34,256,0.4603,0.19,nc,nc73081860,2018-09-08T01:34:07.935Z,"55km W of Petrolia, CA",earthquake,0.94,1.45,0.191,28,reviewed,nc,nc
2018-09-07T06:23:57.420Z,18.1945,-68.204,123,2.88,md,5,210,1.1104,0.43,pr,pr2018250005,2018-09-07T12:05:49.040Z,"46km SE of Boca de Yuma, Dominican Republic",earthquake,8.25,3.21,0.27,4,reviewed,pr,pr
2018-09-07T06:23:38.820Z,28.3417,59.3145,10,5.5,mb,,49,4.38,0.9,us,us2000ha5b,2018-09-07T17:56:51.040Z,"126km SE of Bam, Iran",earthquake,7.8,1.8,0.051,132,reviewed,us,us
2018-09-07T06:09:31.620Z,36.5507,70.8421,196.85,4.3,mb,,72,0.612,0.9,us,us2000ha5a,2018-09-07T06:30:06.040Z,"34km S of Jarm, Afghanistan",earthquake,5.8,8.6,0.126,18,reviewed,us,us
2018-09-07T05:51:09.570Z,19.3201,-64.8325,50,2.48,md,6,344,1.5558,0.22,pr,pr2018250004,2018-09-07T11:58:29.040Z,"97km N of Road Town, British Virgin Islands",earthquake,3.64,14.85,0.06,5,reviewed,pr,pr
2018-09-07T05:42:15.420Z,38.5761,71.3971,10,4.3,mb,,41,0.945,1.4,us,us2000ha4x,2018-09-07T06:09:25.040Z,"23km NNW of Vanj, Tajikistan",earthquake,4,1.9,0.189,8,reviewed,us,us
2018-09-07T05:21:09.606Z,61.2542,-140.9261,0,2.5,ml,,,,0.73,ak,ak20245285,2018-09-11T16:59:19.084Z,"155km NNE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-07T05:10:12.880Z,-18.1658,-178.0145,582.87,5.2,mb,,38,3.766,1.59,us,us2000ha4e,2018-09-07T05:28:54.040Z,"284km NNE of Ndoi Island, Fiji",earthquake,10.6,7.8,0.026,495,reviewed,us,us
2018-09-07T04:25:25.180Z,42.7404,141.8824,40.85,4.8,mb,,133,1.471,0.6,us,us2000ha3y,2018-09-07T04:55:20.040Z,"20km ESE of Chitose, Japan",earthquake,7.1,7.6,0.032,302,reviewed,us,us
2018-09-07T03:56:05.340Z,-30.1363,-178.0038,35,5,mb,,86,0.89,0.8,us,us2000ha3q,2018-09-07T04:09:45.040Z,"96km S of Raoul Island, New Zealand",earthquake,8.5,1.9,0.113,25,reviewed,us,us
2018-09-07T02:39:17.730Z,-28.892,-69.9535,92.4,5.8,mww,,49,0.286,1.06,us,us2000ha1k,2018-09-07T17:47:33.040Z,"86km ESE of Vallenar, Chile",earthquake,4.5,4.9,0.056,31,reviewed,us,us
2018-09-07T02:23:38.410Z,19.6416664,-154.6928406,106.54,2.83,md,45,290,0.1803,0.28,hv,hv70580122,2018-09-07T02:26:57.840Z,"25km ENE of Hawaiian Beaches, Hawaii",earthquake,7.81,8.55,0.29,17,automatic,hv,hv
2018-09-07T02:12:04.350Z,-2.3453,-78.8955,93.53,6.2,mww,,48,1.653,1.11,us,us2000ha13,2018-09-11T17:23:34.374Z,"17km SSW of Alausi, Ecuador",earthquake,6.2,5.1,0.068,21,reviewed,us,us
2018-09-07T01:51:28.540Z,12.6007,142.4548,134.44,5,mb,,42,2.548,1.01,us,us2000ha0u,2018-09-07T02:04:27.040Z,"251km WSW of Merizo Village, Guam",earthquake,9.5,7.4,0.087,42,reviewed,us,us
2018-09-07T01:47:23.650Z,8.045,-77.6037,10,5.6,mb,,44,2.473,1.2,us,us2000ha0n,2018-09-07T19:39:40.040Z,"15km SE of Yaviza, Panama",earthquake,6.7,1.9,0.025,561,reviewed,us,us
2018-09-07T01:25:20.710Z,19.0836,-67.2523,97,2.93,md,4,335,0.923,0.36,pr,pr2018250001,2018-09-07T05:30:44.731Z,"67km NNW of San Antonio, Puerto Rico",earthquake,9.99,12.64,0.07,4,reviewed,pr,pr
2018-09-06T23:55:40.260Z,-17.9847,-179.7661,630.52,4.5,mb,,42,2.09,0.88,us,us2000h9xr,2018-09-07T00:19:34.040Z,"190km E of Suva, Fiji",earthquake,11.1,7.1,0.03,334,reviewed,us,us
2018-09-06T23:53:35.440Z,38.9102,26.3936,10,4.1,mb,,65,1.99,0.88,us,us2000h9xj,2018-09-07T00:41:58.040Z,"7km SSE of Plomarion, Greece",earthquake,4.7,2,0.174,9,reviewed,us,us
2018-09-06T23:39:27.150Z,-17.662,179.6518,594.44,4.3,mb,,70,1.526,1,us,us2000h9xd,2018-09-07T00:02:00.040Z,"138km ENE of Suva, Fiji",earthquake,12.4,8,0.053,103,reviewed,us,us
2018-09-06T23:34:07.410Z,69.5995,-144.7156,10,3,ml,,154,0.352,0.76,us,us2000h9x8,2018-09-06T23:48:49.040Z,"72km SW of Kaktovik, Alaska",earthquake,6.5,2,0.039,86,reviewed,us,us
2018-09-06T22:48:47.210Z,69.5284,-144.9642,10,2.5,ml,,155,0.45,1.02,us,us2000h9wd,2018-09-06T23:24:39.000Z,"84km SW of Kaktovik, Alaska",earthquake,6.7,2,0.038,93,reviewed,us,us
2018-09-06T22:38:03.440Z,-23.4594,-179.8902,541.53,4.6,mb,,41,6.003,0.77,us,us2000h9w9,2018-09-06T23:11:03.040Z,"South of the Fiji Islands",earthquake,10.5,6,0.034,266,reviewed,us,us
2018-09-06T22:10:07.070Z,42.5952,141.8904,35,4.4,mb,,100,1.606,0.72,us,us2000h9vt,2018-09-06T22:32:21.040Z,"24km E of Tomakomai, Japan",earthquake,6.6,2,0.07,59,reviewed,us,us
2018-09-06T22:08:58.720Z,19.5096,-65.3728,69,3.05,md,10,334,1.3952,0.33,pr,pr2018249012,2018-09-06T23:14:20.040Z,"136km NNE of Vieques, Puerto Rico",earthquake,3.36,10.06,0.5,8,reviewed,pr,pr
2018-09-06T21:14:56.140Z,18.945,-63.9136,34,3.28,md,15,236,1.2264,0.24,pr,pr2018249011,2018-09-06T21:56:44.040Z,"94km NE of Road Town, British Virgin Islands",earthquake,2.33,15.05,0.47,14,reviewed,pr,pr
2018-09-06T21:03:49.810Z,69.5657,-145.2364,9.6,2.8,ml,,,,1.13,us,us2000h9tt,2018-09-06T23:35:15.668Z,"88km SW of Kaktovik, Alaska",earthquake,4.2,6.5,,,reviewed,ak,ak
2018-09-06T19:48:12.700Z,42.507,142.1602,35,4.4,mb,,134,1.641,0.94,us,us2000h9rz,2018-09-06T20:58:21.040Z,"25km NW of Shizunai, Japan",earthquake,9.2,2,0.127,18,reviewed,us,us
2018-09-06T19:06:39.140Z,69.5491,-144.0565,0,2.8,ml,,,,0.64,ak,ak20244584,2018-09-11T16:59:14.729Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-06T18:22:24.130Z,-19.0881,179.5309,662.21,4.6,mb,,81,1.937,1.03,us,us2000h9q2,2018-09-06T18:46:07.040Z,"155km SE of Suva, Fiji",earthquake,11.9,8.1,0.037,221,reviewed,us,us
2018-09-06T18:13:49.540Z,-18.0216,179.0237,649.73,4.6,mb,,55,0.964,1.11,us,us2000h9ps,2018-09-06T19:10:31.040Z,"63km ENE of Suva, Fiji",earthquake,13.3,6.4,0.031,307,reviewed,us,us
2018-09-06T18:06:49.963Z,69.6285,-144.0449,2.6,2.5,ml,,,,0.85,ak,ak20244505,2018-09-11T16:59:12.925Z,"58km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-06T17:28:28.456Z,69.4703,-144.6076,4.7,2.5,ml,,,,0.85,ak,ak20244480,2018-09-06T21:07:34.522Z,"82km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-09-06T16:43:18.040Z,-17.8287,-179.524,613.13,4.7,mb,,87,2.31,0.84,us,us2000h9n4,2018-09-07T19:29:08.040Z,"194km SE of Lambasa, Fiji",earthquake,12.6,7.3,0.069,64,reviewed,us,us
2018-09-06T16:32:19.890Z,36.7747,135.4004,361.55,4.2,mb,,39,1.965,1.05,us,us2000h9j0,2018-09-07T19:23:12.040Z,"91km NW of Mikuni, Japan",earthquake,8.9,9.8,0.071,55,reviewed,us,us
2018-09-06T16:31:32.720Z,-18.102,-179.7646,631.8,5.4,mb,,26,2.108,1.1,us,us2000h9j1,2018-09-07T19:21:27.404Z,"189km E of Suva, Fiji",earthquake,9.6,5.5,0.024,579,reviewed,us,us
2018-09-06T16:08:06.415Z,63.2368,-151.7319,9.3,2.7,ml,,,,0.83,ak,ak20244336,2018-09-07T18:57:14.040Z,"131km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-09-06T15:49:18.660Z,-18.4754,179.3446,670.65,7.9,mww,,12,1.427,1.08,us,us2000h9e2,2018-09-09T20:27:57.938Z,"102km ESE of Suva, Fiji",earthquake,9.5,2.8,0.025,157,reviewed,us,us
2018-09-06T15:30:20.590Z,39.0385,-96.8314,1.42,2.7,mb_lg,,121,0.183,0.36,us,us2000h9dk,2018-09-08T15:45:14.205Z,"1km N of Junction City, Kansas",earthquake,3,7.4,0.064,63,reviewed,us,us
2018-09-06T15:20:31.254Z,69.5007,-144.2059,9.3,3.3,ml,,,,0.83,ak,ak20244269,2018-09-07T17:51:58.040Z,"73km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-09-06T14:48:56.180Z,-14.933,-172.995,10,4.9,mb,,127,1.558,1.38,us,us2000h9d5,2018-09-07T16:42:27.040Z,"138km NE of Hihifo, Tonga",earthquake,14.2,1.9,0.037,230,reviewed,us,us
2018-09-06T14:43:48.630Z,42.7208,142.099,35,4.5,mb,,94,1.054,0.81,us,us2000h9cw,2018-09-07T16:47:46.040Z,"38km ESE of Chitose, Japan",earthquake,8.5,2,0.055,95,reviewed,us,us
2018-09-06T13:21:41.350Z,-31.7586,-72.2156,11.05,4.6,mwr,,143,1.116,0.66,us,us2000h9bp,2018-09-07T17:50:55.040Z,"100km W of Illapel, Chile",earthquake,6.3,4.2,0.033,87,reviewed,us,us
2018-09-06T12:06:55.790Z,-17.9538,-177.8611,541.52,4.7,mb,,60,3.897,0.92,us,us2000h9b3,2018-09-06T12:23:14.040Z,"Fiji region",earthquake,12.4,9.2,0.092,36,reviewed,us,us
2018-09-06T11:06:05.330Z,19.3391,-67.054,47,3.01,md,4,316,0.8735,0.17,pr,pr2018249008,2018-09-06T17:49:22.348Z,"92km N of Isabela, Puerto Rico",earthquake,2.18,6.62,0.07,3,reviewed,pr,pr
2018-09-06T10:50:05.710Z,33.4845,-116.8006667,2.14,2.6,ml,82,35,0.02142,0.21,ci,ci38049511,2018-09-07T03:56:08.288Z,"8km NE of Aguanga, CA",earthquake,0.17,0.33,0.164,26,reviewed,ci,ci
2018-09-06T10:39:32.314Z,56.1734,-149.8315,35.2,3.1,ml,,,,1.01,ak,ak20244122,2018-09-11T16:59:05.687Z,"238km SE of Kodiak, Alaska",earthquake,,25.9,,,automatic,ak,ak
2018-09-06T10:14:33.500Z,33.4826667,-116.8013333,1.83,2.88,ml,123,15,0.023,0.21,ci,ci38049335,2018-09-06T18:01:11.060Z,"7km NE of Aguanga, CA",earthquake,0.12,0.28,0.15,27,reviewed,ci,ci
2018-09-06T10:01:48.430Z,-59.7503,-26.4147,35,4.9,mb,,57,9.162,1.08,us,us2000h987,2018-09-06T10:36:27.040Z,"80km S of Bristol Island, South Sandwich Islands",earthquake,11.2,1.9,0.106,62,reviewed,us,us
2018-09-06T09:59:17.980Z,33.483,-116.8005,1.45,2.91,ml,135,16,0.02288,0.23,ci,ci38049239,2018-09-07T00:09:04.870Z,"8km NE of Aguanga, CA",earthquake,0.11,0.22,0.134,263,reviewed,ci,ci
2018-09-06T09:58:06.694Z,56.091,-150.0937,1.9,3,ml,,,,0.65,ak,ak20244104,2018-09-06T10:15:52.979Z,"235km SE of Kodiak, Alaska",earthquake,,5.8,,,automatic,ak,ak
2018-09-06T09:05:22.030Z,17.8401,-68.5356,130,3.11,md,6,336,1.1884,0.3,pr,pr2018249007,2018-09-06T17:49:00.844Z,"60km S of Boca de Yuma, Dominican Republic",earthquake,4.64,4.03,0.33,6,reviewed,pr,pr
2018-09-06T08:30:04.470Z,17.7263,-63.9293,45,2.55,md,6,178,0.6948,0.37,pr,pr2018249006,2018-09-07T02:34:17.684Z,"73km W of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake,3.96,7.71,0.29,3,reviewed,pr,pr
2018-09-06T07:53:26.400Z,42.6761,142.0693,49.6,4.4,mb,,128,1.491,0.9,us,us2000h96y,2018-09-06T08:11:21.040Z,"37km ESE of Chitose, Japan",earthquake,5.2,7.8,0.086,39,reviewed,us,us
2018-09-06T07:27:02.228Z,62.9764,-150.3175,105,2.5,ml,,,,0.85,ak,ak20244063,2018-09-06T07:46:09.998Z,"73km N of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-06T06:43:09.210Z,-8.3268,117.0169,10,5,mb,,62,2.838,0.99,us,us2000h965,2018-09-06T07:16:07.543Z,"15km NW of Utan, Indonesia",earthquake,4.5,1.8,0.089,40,reviewed,us,us
2018-09-06T05:41:06.030Z,19.2913,-64.1933,88,3.07,md,12,345,2.0153,0.43,pr,pr2018249002,2018-09-06T08:28:49.605Z,"106km NNE of Road Town, British Virgin Islands",earthquake,9.27,23.41,0.22,6,reviewed,pr,pr
2018-09-06T05:13:39.070Z,-17.9753,-178.5286,531.08,5.5,mww,,33,3.263,1.16,us,us2000h94x,2018-09-06T07:15:58.051Z,"281km SE of Lambasa, Fiji",earthquake,10.2,5.9,0.071,19,reviewed,us,us
2018-09-06T05:07:22.380Z,12.9236,-90.2101,35,4.3,mb,,179,1.217,1.02,us,us2000h94l,2018-09-06T06:05:24.040Z,"84km SSW of Acajutla, El Salvador",earthquake,7.8,2,0.057,89,reviewed,us,us
2018-09-06T05:03:59.360Z,42.6411,141.815,35,4.4,mb,,138,1.582,0.64,us,us2000h94q,2018-09-06T05:42:27.040Z,"17km E of Tomakomai, Japan",earthquake,8.3,2,0.071,58,reviewed,us,us
